SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.73775778,33,0,0.415336134,6186.7,6,0,1,0,3.0
0,0.18904438199999998,44,1,5.0,7020.0,4,0,1,0,0.0
0,0.2193301128,34,0,0.345789053,11375.0,21,0,1,0,2.0
1,0.45842696639999997,43,0,0.029405999,6630.0,10,0,0,0,0.0
0,0.061279570799999995,34,0,0.579453441,2567.5,8,0,1,0,0.0
0,0.7301912076,45,0,0.79186005,3640.0,13,0,1,0,0.0
0,0.9111752688,54,0,5.0,7020.0,11,0,2,0,1.0
0,0.007469506799999999,69,0,0.253087493,7472.400000000001,8,0,1,0,0.0
0,0.7197300167999999,44,0,0.029164376,94586.7,5,0,2,0,2.0
1,1.19999988,49,0,0.024080268,3885.7000000000003,0,1,0,0,2.0
0,0.0117058848,28,0,5.0,0.0,7,0,1,0,0.0
0,1.19999988,70,0,0.374625375,1300.0,3,0,0,0,0.0
0,0.07416075239999999,62,0,5.0,7020.0,8,0,0,0,0.0
0,0.060377647199999995,60,1,0.357366139,12890.800000000001,14,0,1,0,0.0
0,0.0477031476,70,0,0.492661136,6110.0,9,0,1,1,0.0
0,0.0,79,0,0.0,7020.0,2,0,0,0,0.0
0,0.0,65,0,5.0,7020.0,5,0,0,0,1.0
0,0.8334012216,55,0,0.080824264,23530.0,10,0,0,0,2.0
0,0.050649817199999995,45,0,0.265625,6737.900000000001,13,0,1,0,2.0
0,0.005501706,37,0,0.263052496,9087.0,13,0,1,0,3.0
0,1.19999988,60,0,5.0,7020.0,1,1,1,0,0.0
1,0.9258537408,51,1,0.344646714,4212.0,6,0,0,0,0.0
0,0.7671239628,60,0,0.282071793,13000.0,6,0,1,0,0.0
0,0.0236589888,74,0,0.081225771,7040.8,17,0,0,0,0.0
0,0.15264406319999999,51,0,0.025616995,4160.0,1,0,0,0,4.0
0,0.2285276508,53,1,0.070461635,87100.0,11,0,2,0,2.0
0,1.19999988,85,0,0.232103157,2922.4,1,0,0,0,0.0
0,0.2456948484,33,0,0.540607345,7361.900000000001,13,0,2,0,2.0
0,1.0518671255999998,61,0,1.404865733,5662.8,11,0,2,0,1.0
0,0.23194110719999997,54,0,0.316192702,10010.0,14,0,1,0,2.0
0,0.3154642272,40,2,0.410225049,10627.5,13,0,2,0,0.0
0,0.8435493263999999,44,0,5.0,7020.0,16,0,1,0,3.0
0,0.32000235239999997,52,0,0.854906054,4980.3,6,0,3,0,0.0
0,0.14213276519999998,35,0,0.37738593,7150.0,14,0,1,0,2.0
0,0.11908242959999998,79,0,0.430506288,4030.0,7,0,0,0,0.0
0,0.7202484096,50,0,0.397200825,23962.9,15,0,2,0,3.0
0,0.2821147356,48,1,0.405613885,6065.8,15,0,1,0,2.0
0,0.0518330892,31,0,0.310492505,1820.0,6,0,0,0,0.0
0,0.2321419644,49,0,5.0,7020.0,2,0,1,0,0.0
0,0.4705267284,28,0,0.180363927,6500.0,7,0,0,0,1.0
0,0.5937518592,51,0,0.543257702,7046.0,15,0,1,0,0.0
0,0.069698064,77,0,0.018440145,4299.1,4,0,0,0,0.0
0,0.3851342316,50,0,0.431253611,4499.3,6,0,1,0,0.0
0,1.1936113572,43,1,0.402807152,6760.0,2,0,1,0,0.0
0,0.3141317088,39,0,0.286503684,7762.3,8,0,1,0,0.0
0,0.9176897028,39,0,5.0,0.0,12,0,2,0,2.0
0,1.19999988,34,0,0.116333725,1105.0,2,0,0,0,0.0
0,1.059503682,49,0,0.491584736,7800.0,9,0,1,0,2.0
0,1.2015949284,51,3,0.679293576,10156.9,14,0,2,0,1.0
0,0.0036077256,77,0,0.000254388,10219.300000000001,3,0,0,0,0.0
0,0.4732968816,44,0,0.179020708,6715.8,9,0,1,0,3.0
0,0.0714235116,74,0,0.25289159,6630.0,8,0,2,0,1.0
0,1.19999988,27,0,0.152591171,4062.5,1,0,0,0,3.0
0,0.019655066399999997,54,0,0.854451067,6760.0,25,0,2,0,1.0
0,0.15239307359999998,64,0,0.187633262,6095.7,4,0,1,0,1.0
0,0.1022139552,70,0,0.112660732,13141.7,5,0,1,0,0.0
0,0.143049414,38,0,0.296159916,2470.0,3,0,0,0,1.0
0,0.141744648,51,0,0.309822799,18632.9,18,0,3,0,2.0
1,1.0477508651999998,34,0,5.0,7020.0,6,0,0,0,0.0
0,0.042162997199999996,41,0,0.380711302,10270.0,9,0,2,0,1.0
0,0.021305598,62,0,0.040758023,13650.0,19,0,0,0,0.0
0,0.168225528,69,0,0.746975034,8486.4,13,0,4,0,0.0
0,0.4940078172,42,0,0.300283286,7800.0,11,0,1,0,0.0
0,0.20264746679999998,62,0,0.821671331,3250.0,17,1,1,0,0.0
0,0.0036461076,45,1,0.459592309,8990.800000000001,15,0,4,0,0.0
0,0.35044755839999997,51,0,0.202481903,6284.2,14,0,0,0,1.0
0,1.2659340659999998,35,0,0.285340717,8450.0,3,0,1,0,1.0
0,0.1503809928,61,0,5.0,7020.0,10,0,1,0,0.0
0,0.31926309599999997,64,0,2.971028971,1300.0,14,0,2,0,0.0
0,0.101093682,79,0,0.383677532,5223.400000000001,7,0,1,0,0.0
0,0.3109486824,47,0,0.148318813,54165.8,6,0,3,0,5.0
0,0.1910017992,31,0,0.581860108,1690.0,3,0,1,0,0.0
0,0.6209795556,50,0,5.0,7020.0,6,0,0,0,0.0
0,0.0,51,1,0.273172683,13000.0,10,0,2,0,0.0
0,0.0203071344,43,0,0.008352823,3889.6,5,0,0,0,0.0
1,1.3157421288,39,4,0.922707798,7584.2,7,0,1,0,1.0
0,0.0093662652,70,0,5.0,7020.0,5,0,1,0,0.0
0,0.6316097784,42,0,0.83230967,9100.0,11,0,1,0,0.0
1,1.9637155296,41,3,0.65141497,4914.0,6,3,2,3,3.0
0,0.029854805999999998,71,0,0.072778495,11073.4,5,0,0,0,0.0
0,0.504895386,38,0,0.586174539,4154.8,16,0,2,0,0.0
0,0.5035309572,62,0,0.567077424,5590.0,9,0,1,0,0.0
0,1.19999988,48,0,0.021249469,3057.6,0,0,0,1,1.0
0,0.0,51,0,0.229294379,9965.800000000001,7,0,1,0,2.0
0,0.42147892559999994,34,0,0.587365054,3250.0,6,0,1,0,0.0
0,0.20268374999999997,29,0,0.35503717,5070.0,9,0,0,0,4.0
0,0.2859338976,29,1,0.054877231,9687.6,5,0,0,0,0.0
0,0.711615096,40,0,1.338429874,4420.0,12,0,2,0,5.0
0,0.10398739559999999,35,0,0.203732504,5850.0,3,0,0,0,2.0
0,0.47801336999999994,54,0,0.387329193,5231.2,9,0,0,0,3.0
0,0.034428121199999995,56,0,0.172688025,5720.0,3,0,1,0,1.0
0,0.0092305872,53,0,0.519476043,3770.0,10,0,1,0,0.0
0,1.1848936931999998,45,0,0.929690103,3900.0,15,0,2,0,2.0
0,0.116632404,55,0,0.391051805,8279.7,10,1,2,0,0.0
0,0.0155344068,63,0,5.0,7020.0,12,0,1,0,0.0
0,0.0159991116,38,0,5.0,7020.0,9,0,0,0,0.0
0,0.0,66,0,0.561996161,6771.7,6,0,1,0,0.0
0,1.19999988,53,1,0.3745976,8882.9,8,0,1,0,2.0
0,0.029188015199999997,55,0,0.314662684,5220.8,7,0,2,0,0.0
0,0.0306431364,65,0,0.029492627,5200.0,18,0,0,0,0.0
0,1.2304591956,51,0,5.0,7020.0,2,0,1,0,0.0
0,1.5109912451999998,63,2,0.69188989,10530.0,17,0,2,0,0.0
0,1.19999988,64,0,0.02399808,5415.8,1,0,0,0,0.0
0,1.5234608988,60,2,0.003072197,9308.0,1,0,0,0,0.0
1,1.19999988,23,0,0.0,0.0,1,0,0,0,0.0
1,0.6414879252,43,0,0.275097784,2990.0,4,0,0,0,2.0
0,0.4155271284,46,0,5.0,7020.0,6,0,0,0,0.0
0,0.412496652,61,0,0.176722752,12129.0,12,0,0,0,0.0
0,0.0036630612,37,0,0.001894537,4115.8,12,0,0,0,0.0
0,0.068984322,32,0,0.326557814,3900.0,4,0,1,0,1.0
0,1.19999988,52,0,0.0,6563.7,1,0,0,0,2.0
0,0.0005287956,37,1,0.403082887,14082.9,8,0,1,0,1.0
0,0.1427974944,47,0,0.194072487,7280.0,8,0,1,0,2.0
0,0.42655111679999996,57,0,5.0,7020.0,4,0,1,0,1.0
0,0.0655167564,46,0,0.603118564,4417.400000000001,8,0,1,0,1.0
0,0.7186962168000001,47,0,0.317766497,5120.7,7,0,1,0,2.0
0,0.0316518216,66,0,0.007810731,11482.9,8,0,0,0,0.0
0,0.034479850799999996,54,0,0.125218914,1483.3,6,0,0,0,2.0
0,1.0795940652,37,0,0.088820125,22685.0,5,0,0,0,0.0
0,0.20042920439999998,66,2,0.255807883,9959.300000000001,8,0,1,0,0.0
0,0.5799358847999999,42,0,0.567429071,10400.0,8,0,2,0,3.0
0,0.0705584856,66,0,0.036043147,4940.0,8,0,0,0,0.0
0,0.31505486639999997,64,0,0.573543929,2632.5,7,0,1,0,0.0
0,0.1403656572,74,0,0.132946479,25090.0,15,0,2,0,0.0
0,0.11354526839999998,72,0,5.0,7020.0,13,0,0,0,0.0
0,0.3044488512,62,0,0.516678666,5415.8,15,0,2,0,1.0
0,1.2148641924,36,2,0.640907863,4810.0,9,0,1,0,2.0
1,0.24750228239999997,38,0,5.0,7020.0,11,0,4,0,0.0
1,0.6491196036,30,2,0.630105684,4550.0,12,0,1,0,0.0
0,0.1041319464,50,0,5.0,7020.0,3,0,0,0,0.0
0,0.07423083239999999,77,0,0.03805395,2697.5,6,0,0,0,0.0
0,0.0035019984,70,0,0.118820178,15512.9,15,0,1,0,0.0
0,0.3682676412,50,0,0.109978004,6500.0,5,0,0,0,0.0
0,0.0169391412,56,0,5.0,7020.0,12,0,0,0,1.0
0,0.08029330920000001,33,0,0.282343531,6500.0,9,0,0,0,1.0
0,0.0364940352,45,0,0.908727515,1950.0,7,0,1,0,0.0
1,1.1867423952,45,0,0.53041465,6175.0,10,0,1,0,3.0
1,2.0,35,1,5.0,7020.0,2,0,0,0,0.0
0,0.172602108,37,0,0.303559525,9750.0,6,0,2,0,2.0
0,0.42867795719999996,69,0,0.614230862,10832.9,15,0,3,0,0.0
0,0.0,60,0,0.624692034,4747.6,9,0,2,0,0.0
0,0.6551541192,61,0,5.0,7020.0,23,0,1,0,0.0
0,1.1695618751999999,24,0,0.324172392,2080.0,3,0,0,0,1.0
0,0.0,24,0,0.207916833,3250.0,2,0,0,0,0.0
0,1.19999988,46,0,0.474996129,16792.100000000002,5,0,1,0,2.0
0,0.5583657731999999,54,0,0.387474061,6890.0,10,0,2,0,0.0
0,1.19999988,49,0,0.0,7020.0,0,1,0,0,0.0
0,0.10048715400000001,33,0,0.095523766,5632.900000000001,7,0,0,0,0.0
0,0.9133336644,47,0,5.0,7020.0,15,0,2,0,0.0
0,0.0131933736,89,0,0.618619698,7231.900000000001,10,0,3,0,0.0
0,0.0325637916,57,0,0.251124813,7800.0,25,0,2,0,0.0
0,0.5804741388,60,0,0.800044959,11564.800000000001,22,0,2,0,3.0
0,0.9158703072,67,1,0.678526475,15490.800000000001,11,0,3,0,0.0
0,0.976923576,75,0,0.409337676,7182.5,9,0,0,0,0.0
1,1.19999988,63,1,0.035547656,5850.0,2,5,0,0,0.0
0,0.1255034316,73,0,0.024950005,13650.0,7,0,0,0,0.0
0,0.2492128764,79,1,0.736573737,19630.0,13,0,8,0,0.0
0,0.08694281999999999,61,0,5.0,7020.0,4,0,0,0,0.0
0,0.091700268,75,0,5.0,7020.0,4,0,1,0,0.0
0,0.5567374152,60,0,5.0,7020.0,11,0,1,0,1.0
0,0.0355075776,72,0,0.047190562,6500.0,7,0,1,0,0.0
0,0.8674276607999999,40,0,0.690709752,4504.5,12,0,1,0,0.0
0,0.7521539735999999,62,0,0.328674778,7905.3,17,0,2,0,0.0
0,0.9261563339999999,49,0,0.459127044,17332.9,14,0,2,0,3.0
0,1.0648900728,54,0,0.139930035,2600.0,3,0,0,0,1.0
0,0.0055198164,83,0,0.00204499,1905.8,2,0,0,0,0.0
0,0.0,49,0,0.0,7020.0,3,0,0,0,3.0
0,1.1994003,27,0,0.166066715,5415.8,11,0,0,0,0.0
0,0.24977121,43,0,0.2677747,11261.9,11,0,1,0,2.0
0,0.19654324799999998,74,0,0.304670761,9100.0,12,0,2,0,0.0
0,0.0,65,0,5.0,7020.0,7,0,2,0,0.0
0,0.4819978872,71,0,0.20927062,5720.0,6,0,0,0,1.0
1,1.19999988,53,0,0.0,3770.0,2,1,0,0,0.0
0,0.0345059004,60,0,0.197020088,19542.9,3,0,1,0,0.0
1,0.493659726,29,0,0.802093245,1365.0,10,0,0,0,0.0
0,1.19999988,26,0,0.0,7020.0,0,2,0,0,0.0
0,0.0,39,0,0.0,7020.0,2,0,0,0,0.0
0,0.0290119236,53,0,5.0,7020.0,13,0,2,0,0.0
0,0.6377646348,60,0,0.320516317,14300.0,7,0,2,0,0.0
0,0.3667875696,32,0,0.133121308,2860.0,4,0,0,2,0.0
0,0.14787877559999998,64,0,0.890177204,23767.9,32,0,8,0,2.0
0,0.0,23,0,0.0,1.3,1,0,0,0,0.0
0,0.06730172279999999,49,0,0.899722668,8905.0,21,0,3,0,0.0
0,0.0079993164,27,0,0.000268637,9677.2,5,0,0,0,0.0
0,0.013199813999999999,47,0,0.287028396,9750.0,8,0,1,0,3.0
0,0.5633414796,28,0,0.02907245,2815.8,1,0,0,0,0.0
0,0.0,50,0,0.309257734,11050.0,5,0,1,0,0.0
1,0.7804264248,31,0,0.062907857,4979.0,5,0,0,0,0.0
0,0.0249045096,50,0,0.299670033,13000.0,7,0,1,0,0.0
0,0.0,51,0,3.0,7020.0,6,0,0,0,0.0
0,0.5820026088,31,0,0.098760496,3250.0,6,0,0,0,0.0
0,0.4878445092,52,0,1.459425718,1040.0,7,0,2,0,0.0
0,0.0013728528,57,0,0.095380924,6500.0,9,0,0,0,0.0
1,0.663485112,39,0,0.507246377,3497.0,9,0,0,0,0.0
0,0.0,55,0,0.132309868,12870.0,9,0,1,0,0.0
0,0.7376943336,33,0,0.517357394,8499.4,14,0,0,0,0.0
0,0.7469587992,58,0,5.0,7020.0,7,0,1,0,0.0
0,0.0289002744,74,0,0.078209954,3107.0,3,0,0,0,0.0
0,0.49039135079999996,73,0,0.505209978,8232.9,11,0,3,0,0.0
0,0.1989036564,40,0,0.342223432,9552.4,10,0,1,0,1.0
0,0.08622754440000001,59,0,0.000428449,3032.9,1,0,0,0,0.0
0,0.24373017959999999,58,0,0.705359702,4534.400000000001,4,0,1,0,0.0
0,0.2414698164,70,0,0.066207801,7931.3,5,0,0,0,0.0
0,0.34002607560000003,30,0,0.114295235,3900.0,3,0,0,0,0.0
0,1.1213323655999998,62,1,0.150791383,22750.0,10,0,0,0,1.0
0,0.0725535156,61,0,0.241101617,21145.8,9,0,2,0,1.0
0,0.0310490052,59,1,0.151890077,20907.9,6,0,1,0,1.0
0,0.0237940584,61,0,0.462439303,4550.0,8,0,2,0,0.0
0,0.3181230684,56,0,0.346930614,6500.0,10,0,1,0,1.0
0,0.0226288956,53,0,5.0,7020.0,6,0,1,0,0.0
0,0.42971882040000003,59,0,0.401511628,11178.7,17,0,3,0,2.0
0,1.1893805304,63,0,0.936237374,4117.1,8,0,2,0,2.0
0,0.0,58,0,1.157770337,6598.8,13,0,4,0,0.0
0,0.0307630152,42,0,5.0,7020.0,6,0,1,0,0.0
0,0.0,38,0,1.495851042,6422.0,13,0,2,0,0.0
0,0.0,37,0,0.000249984,20800.0,7,0,0,0,0.0
0,0.8711604011999999,67,0,0.302315609,12125.1,6,0,2,0,1.0
0,0.543260952,53,0,0.330651919,7755.8,18,0,0,0,1.0
0,0.0088961496,75,0,0.394094431,8892.0,17,0,1,0,1.0
0,0.12568341959999998,53,0,0.011664899,8580.0,5,0,0,0,7.0
0,1.19999988,38,0,5.0,7020.0,3,0,2,0,1.0
0,1.0781452656,25,0,0.386328125,3326.7000000000003,7,0,0,0,0.0
0,0.1449265284,29,0,0.705128205,911.3000000000001,3,0,0,0,0.0
0,0.9926910299999999,46,0,5.0,7020.0,7,0,1,0,0.0
0,0.6461538455999999,21,0,5.0,1.3,1,0,0,0,0.0
0,0.37902289440000003,45,0,0.545703526,7593.3,14,0,1,0,2.0
0,0.3413829312,50,0,0.346033729,2080.0,7,0,0,0,0.0
0,0.2241354972,23,0,0.217782218,1300.0,4,0,0,0,0.0
1,1.19999988,33,98,0.0,4355.0,0,98,0,98,1.0
0,0.3061730676,58,0,0.207094418,4982.900000000001,6,0,0,0,1.0
0,1.19999988,54,0,0.323263693,9207.9,3,0,1,0,0.0
0,0.1446197988,60,0,0.269146171,6500.0,4,0,1,0,0.0
0,0.3146145588,48,0,0.480594367,5860.400000000001,22,0,1,0,0.0
0,0.46714552319999997,63,0,5.0,7020.0,9,0,1,0,0.0
0,0.9402461748,61,0,0.167791439,14060.800000000001,11,0,0,0,0.0
0,0.0702143184,64,0,0.021985343,3901.3,9,0,0,0,0.0
0,0.0628782036,42,0,5.0,7020.0,4,0,2,0,0.0
0,0.042180336,53,0,0.291733455,11352.9,14,0,0,0,1.0
0,0.011410647599999999,69,0,0.008973209,10140.0,8,0,1,0,0.0
0,2.0,38,0,0.219468025,22969.7,7,0,2,0,2.0
0,0.3452717292,66,0,0.231222634,15437.5,20,0,2,0,0.0
0,0.415927794,49,1,5.0,7020.0,8,0,1,0,0.0
0,0.0,40,0,1.189620758,650.0,4,0,0,0,2.0
0,0.5502310427999999,58,0,5.0,7020.0,12,0,2,0,0.0
0,1.19999988,34,0,0.226900939,4290.0,2,0,0,0,1.0
0,0.0012899676,89,0,0.280738786,2462.2000000000003,5,0,1,0,0.0
0,0.1355066124,83,0,5.0,7020.0,11,0,1,0,0.0
0,1.2045501552,45,3,0.586130742,5885.1,4,2,1,0,1.0
0,0.153964794,39,0,0.330572401,8788.0,10,0,1,0,3.0
0,1.8059800668,33,0,0.010080645,3222.7000000000003,2,0,0,2,2.0
0,0.0539841648,79,0,5.0,7020.0,6,0,0,0,0.0
0,0.165768468,36,0,4.767116442,2600.0,16,0,8,0,2.0
0,0.0400783968,45,0,0.75344931,6500.0,5,0,1,0,0.0
0,1.2027164688,55,4,0.175012775,5086.900000000001,5,0,0,0,1.0
0,0.0014474423999999999,41,0,0.717512033,3510.0,16,0,2,0,0.0
0,1.1901763944,55,6,0.65224359,9733.1,18,0,3,1,0.0
0,0.11167422,66,0,5.0,7020.0,6,0,0,0,0.0
0,0.0863584608,29,0,0.373524047,13540.800000000001,8,0,2,0,0.0
1,0.2399520096,41,0,0.74921451,4550.0,5,0,2,0,0.0
0,0.8504516928,46,0,0.573242676,13000.0,10,0,2,0,0.0
0,0.0,51,0,0.125357102,11375.0,8,1,1,1,0.0
0,0.8535998712,54,0,0.300587427,10400.0,24,0,1,1,0.0
0,0.0383147016,32,0,0.047994354,11050.0,6,0,0,0,0.0
0,0.059514048,84,0,0.00419916,4332.900000000001,5,0,0,0,1.0
0,0.1201887948,48,0,0.789105447,2600.0,5,0,1,0,0.0
0,0.051955352399999995,26,0,0.105504587,3682.9,6,0,0,0,0.0
0,0.029948607599999996,60,0,0.189380531,8078.200000000001,4,0,1,0,3.0
0,0.9876712331999999,71,1,5.0,7020.0,6,1,0,1,0.0
0,0.0423979944,33,0,0.032490308,14082.9,12,0,0,0,0.0
0,0.0017643983999999998,45,0,0.286428506,14300.0,9,0,2,0,2.0
1,0.051588668399999996,60,0,5.0,7020.0,8,1,1,0,0.0
0,0.46320813359999996,52,0,5.0,7020.0,11,0,2,0,0.0
0,0.08742440879999999,84,0,0.017301038,3380.0,4,0,0,0,1.0
0,0.030797152799999998,60,0,0.232501129,20150.0,11,0,3,0,1.0
0,0.0180252576,41,0,5.0,7020.0,7,0,1,0,1.0
0,0.0439809336,63,0,0.762404699,10400.0,13,0,3,0,0.0
0,1.19999988,28,0,0.0,5200.0,0,0,0,0,0.0
0,0.9658028423999999,33,4,1.421394651,5200.0,14,0,2,0,1.0
0,0.047948733599999994,52,0,0.136974038,7259.2,3,0,0,0,2.0
0,0.0151898736,22,0,0.0,1167.4,2,0,0,0,0.0
0,0.0013936728,53,0,0.105157937,3250.0,6,0,0,0,0.0
1,1.19999988,62,0,0.051260737,4690.400000000001,1,3,0,1,1.0
0,1.19999988,39,0,0.469174006,5460.0,5,0,1,0,1.0
0,0.0016609704,71,1,0.291340707,4817.8,6,0,1,0,0.0
0,1.19999988,39,0,0.118577075,5590.0,1,0,0,0,4.0
0,0.24181707599999996,49,0,0.251631457,11752.0,22,0,1,0,3.0
0,0.0096793548,75,0,0.00149925,2600.0,1,0,0,0,0.0
0,0.162764472,47,1,0.505325603,9640.800000000001,17,0,3,0,1.0
0,0.0538997664,66,0,5.0,7020.0,18,0,1,0,0.0
0,1.1311490544,64,1,0.044878916,5850.0,4,0,0,0,1.0
0,0.018076343999999998,29,0,5.0,7020.0,6,0,0,0,0.0
0,0.286948542,31,0,0.317128578,2860.0,11,0,0,0,0.0
1,0.332598366,56,1,0.381073088,6152.900000000001,10,0,1,0,0.0
0,0.1821137016,67,0,0.216706539,6519.5,14,0,1,0,0.0
0,0.6681924227999999,60,0,0.370139969,5850.0,8,0,1,0,0.0
0,0.017399736,81,0,0.320854332,5415.8,7,0,2,0,0.0
0,1.19999988,25,0,0.127248501,1950.0,1,0,0,0,1.0
0,0.74094579,36,1,0.185226326,4680.0,6,0,0,1,0.0
0,0.0110273544,87,0,0.000849958,26000.0,6,0,0,0,0.0
0,1.19999988,75,0,0.0,18128.5,2,0,0,0,0.0
0,0.2407199784,60,0,0.480562579,16451.5,26,0,2,0,2.0
0,0.0,62,0,0.506117577,4355.0,7,0,1,0,0.0
0,0.0025598292,54,0,0.139347974,11482.9,3,0,1,0,0.0
0,0.0116490516,49,0,0.429807217,5258.5,6,0,2,0,2.0
0,0.2799082968,44,0,0.268397208,10615.800000000001,7,0,2,0,1.0
0,0.1443558192,57,0,0.48980129,9877.4,27,0,2,0,1.0
0,0.0,43,0,5.0,7020.0,6,0,2,0,0.0
0,0.025598293199999997,37,0,0.303724098,8970.0,5,0,4,0,1.0
0,0.0,45,1,0.392801028,9100.0,8,0,1,0,0.0
0,0.0181929612,68,0,5.0,7020.0,7,0,0,0,0.0
0,0.061300614,61,0,0.270149729,24482.9,12,0,3,0,1.0
0,0.3050788116,80,1,0.015708312,126536.8,23,0,1,0,0.0
0,0.015563322,66,0,0.002017628,12240.800000000001,6,0,0,0,0.0
0,0.14086505759999998,55,0,0.456868462,7579.0,11,0,1,0,1.0
0,0.18114054000000002,54,0,0.680405697,6022.900000000001,13,0,3,0,1.0
0,1.1842207884,47,0,0.211311745,8710.0,7,0,0,0,0.0
0,0.0523767276,52,0,0.366771361,20280.0,10,0,1,0,0.0
0,0.613350516,68,0,0.52358441,12373.4,23,0,2,0,0.0
0,0.597840288,80,0,0.037308461,3901.3,1,0,0,0,0.0
0,0.053865170399999995,57,0,0.023488256,2600.0,2,0,0,0,0.0
0,1.19999988,54,3,0.038341507,5830.5,5,0,0,1,1.0
0,0.1107658224,42,0,5.0,7020.0,9,0,1,0,0.0
0,0.0046067315999999995,50,1,0.229824311,9100.0,11,0,0,0,3.0
0,0.6755034996,30,1,5.0,7020.0,6,0,0,0,0.0
0,0.2952513348,70,0,0.318729785,4420.0,7,0,0,0,0.0
0,0.7314731927999999,46,4,0.282960954,18210.4,7,0,1,0,2.0
0,0.2726647056,86,0,5.0,7020.0,4,0,0,0,0.0
0,0.5433412823999999,64,0,0.311303479,7807.8,18,0,1,0,0.0
1,1.19999988,49,2,0.636675236,4550.0,2,1,2,1,0.0
0,0.9091863515999999,32,0,0.10043755,6535.1,3,0,0,0,3.0
0,1.0755282983999999,27,0,0.444119795,3558.1,6,0,1,0,0.0
0,0.0,46,0,5.0,7020.0,10,0,2,0,0.0
0,1.2215568864,23,0,0.006815084,2860.0,1,0,0,0,0.0
0,0.202362702,77,0,1.420362274,2080.0,19,0,1,0,0.0
0,0.0083075784,89,0,0.007303078,2490.8,8,0,0,0,0.0
0,1.19999988,56,3,0.427961032,7605.0,3,0,1,0,0.0
0,0.0942458676,67,0,0.274317079,10182.9,9,0,2,0,3.0
1,1.1665810512,59,0,1.473797947,2405.0,12,0,2,0,0.0
0,0.0,70,0,5.0,7020.0,8,0,1,0,0.0
0,0.0,50,0,0.0,7020.0,1,0,0,0,0.0
1,1.0488820559999998,40,2,0.176905691,12652.9,12,0,0,0,4.0
0,0.0020616288,43,0,0.017991004,2600.0,4,0,0,0,0.0
0,0.394750656,49,1,0.159198441,9340.5,6,1,1,0,1.0
0,1.19999988,52,0,5.0,7020.0,4,0,0,0,0.0
0,0.46646424599999997,49,0,5.0,7020.0,7,0,2,0,0.0
0,0.38574941279999997,46,2,5.0,7020.0,6,0,1,1,0.0
0,0.0295980264,52,0,0.000967773,13431.6,3,0,0,0,0.0
1,1.2449274036,38,0,5.0,7020.0,6,0,0,0,0.0
0,0.2933187888,33,0,0.106616585,4498.0,6,0,0,0,0.0
0,2.0,46,1,0.777536518,6584.5,13,0,2,0,2.0
0,0.022642494,31,0,0.022373711,7436.0,2,0,0,0,0.0
0,0.575942406,80,0,0.694059006,9648.6,7,0,2,0,1.0
0,0.584828382,38,1,0.212357528,4332.900000000001,5,0,0,1,3.0
0,0.0962885712,27,0,0.262295082,3250.0,5,0,0,0,0.0
0,0.0050023872,44,0,0.295207292,4420.0,9,0,1,0,0.0
0,0.0710489232,36,1,1.154441985,8222.5,12,0,3,0,1.0
0,0.8126386728,33,0,0.208358328,6500.0,11,0,0,0,0.0
0,0.022875871199999998,47,0,0.309941079,17208.100000000002,13,0,2,0,0.0
0,0.3747696744,40,0,0.452022086,8710.0,23,0,1,0,0.0
0,0.3872825436,49,1,0.258991676,8275.800000000001,5,0,1,0,2.0
0,0.1496372376,62,0,5.0,7020.0,7,0,1,0,0.0
0,0.038147845199999995,43,0,0.444923289,7540.0,12,0,2,0,3.0
0,0.0,80,0,5.0,7020.0,4,0,1,0,0.0
0,0.5847010932,36,1,0.587294262,8450.0,10,0,1,1,1.0
0,0.1586313336,54,0,0.517096581,6500.0,13,0,1,0,1.0
0,0.0041030736,56,0,0.211317418,4409.6,8,0,1,0,3.0
0,0.0037945884,52,0,0.032935098,4024.8,14,0,0,0,0.0
0,1.1266390512,48,0,0.611371446,4160.0,9,0,1,1,1.0
0,0.2863785324,70,0,0.265688151,6110.0,6,0,0,0,0.0
0,0.95812029,63,0,1.014139827,1653.6000000000001,6,0,0,0,0.0
0,0.2284214472,62,1,0.423534365,12350.0,12,0,2,0,0.0
0,0.19404129839999998,52,0,0.452377381,17332.9,19,0,2,0,1.0
0,0.07943205719999999,31,0,0.448606852,9750.0,5,0,1,0,1.0
0,0.9227369184,40,2,0.347793982,7040.8,23,0,0,0,1.0
0,0.0094910916,41,0,0.521778917,7101.900000000001,6,0,2,0,0.0
0,0.0,45,0,0.40409576,13520.0,7,0,1,0,2.0
0,1.2070950347999998,63,2,0.655241487,5839.6,8,0,2,0,0.0
0,0.1426608276,34,0,0.385405521,6073.6,25,0,1,0,0.0
0,0.16295409119999998,67,0,0.247878632,15165.800000000001,12,0,1,0,0.0
0,0.016525953599999997,73,0,0.005530738,6110.0,7,0,0,0,0.0
0,0.20336006880000002,54,0,0.309776207,14346.800000000001,8,0,2,0,3.0
0,0.46820577239999994,63,0,0.312911684,20326.8,13,0,1,0,1.0
0,0.2703464832,47,1,0.877704194,2943.2000000000003,5,0,1,0,2.0
0,0.284136888,44,0,0.713084853,8195.2,13,0,2,0,0.0
